"company_id","company_name","primary_naics","naics_4digit","is_customer","scoring_path","naics_attractiveness_score","company_opportunity_score","final_score","scoring_reason","city","state","location_employee_size","sales_volume","icp_fit_score","buildings_score","revenue_score","growth_score","contact_score","icp_fit_reasoning","icp_recommendation","icp_confidence","expansion_score","churn_score","profitability_score","tickets_score","rank","has_research_doc","research_recency"
"557852415","Celebree Learning Centers","62441003","6244","False","Prospect","83.8","74.6","78.3","Prospect (ICP-based): 4/4 factors with data","Lutherville","MD","1129.0","74279437.0","68","59.9","99.2","100.0","75.0","Celebree Learning Centers has 19 locations (very good multi-site fit) in childcare/education vertical with $74M revenue showing operational scale. Education sector has strong compliance needs (state licensing, parent perception). However, complete web research failure prevents validation of centralized operations or growth signals.","Medium Priority","low","","","","","13","False",""
"403860085","Doodle Bugs Children's Learning Academy","62441003","6244","False","Prospect","83.8","74.5","78.2","Prospect (ICP-based): 4/4 factors with data","Buffalo","NY","2327.0","121934646.0","68","58.9","100.0","100.0","75.0","Doodle Bugs has 18 locations (very good multi-site fit) with $122M revenue and growing operations. Education vertical fits OpenWorks' compliance expertise. However, web research failed to confirm centralized operations or identify any switching signals. No evidence of facilities leadership or vendor consolidation needs.","Medium Priority","medium","","","","","14","False",""
"896952884","Kids 'r' Kids International Inc","62441003","6244","False","Prospect","83.8","72.8","77.2","Prospect (ICP-based): 4/4 factors with data","Duluth","GA","4475.0","133266802.0","48","100.0","100.0","100.0","75.0","Kids 'r' Kids operates 157 childcare locations with $133M revenue - strong multi-site presence. However, NAICS 62441003 (childcare) is outside core verticals and the franchise model strongly suggests decentralized purchasing decisions at individual location level rather than corporate consolidation opportunity. Web research failure prevents validation of any centralized operations.","Low Priority","low","","","","","15","False",""
"26050815","London Bridge Child Care Services Inc","62441003","6244","False","Prospect","83.8","72.3","76.9","Prospect (ICP-based): 4/4 factors with data","London","ON","3799.0","130076052.0","65","55.5","100.0","100.0","75.0","London Bridge Child Care has 15 locations (good multi-site fit) with substantial revenue ($130M) and large employee base suggesting operational sophistication. Canadian location is concern as OpenWorks primarily serves US market. Web research failure prevents validation of centralized operations or outsourcing readiness.","Low Priority","low","","","","","16","False",""
"119965168","Lehigh Valley Children's Centers, Inc","62441003","6244","False","Prospect","83.8","70.3","75.7","Prospect (ICP-based): 4/4 factors with data","Allentown","PA","150.0","6200000.0","70","60.9","62.1","100.0","75.0","Lehigh Valley Children's Centers operates 20 locations (excellent multi-site fit) in childcare/education vertical. However, relatively small revenue ($6.2M) and employee count (150) suggest lean operations with potentially limited procurement sophistication. Web research failed to surface any outsourcing readiness or centralized operations signals, though the location count alone makes them worth pursuing.","Medium Priority","medium","","","","","17","False",""
"706136348","Northern Panhandle Head Start","62441003","6244","False","Prospect","83.8","70.0","75.5","Prospect (ICP-based): 4/4 factors with data","Wheeling","WV","1987.0","85190842.0","64","46.1","100.0","100.0","75.0","Northern Panhandle Head Start operates 9 locations with $85M revenue (10-19 location tier = 75-89 baseline). Head Start programs are federally funded education facilities with compliance requirements (state audits, licensing). However, complete web research failure prevents validation of centralized operations or growth signals.","Medium Priority","low","","","","","18","False",""
"394766307","Today's Child Learning Center","62441003","6244","False","Prospect","83.8","67.5","74.0","Prospect (ICP-based): 4/4 factors with data","Lansdowne","PA","6918.0","179990565.0","62","38.9","100.0","100.0","75.0","Today's Child operates 6 childcare locations with $180M revenue and 6,918 employees (unusually high employee-to-location ratio suggests data anomaly or includes franchisees). Education vertical (NAICS 6244) fits OpenWorks' compliance-focused services. However, 6 locations is marginal for multi-site consolidation value, and web research failed to reveal growth, centralized operations, or vendor pain points.","Medium Priority","medium","","","","","19","False",""
"578528374","Children's Lighthouse","62441003","6244","True","Customer Expansion","83.8","67.3","73.9","Customer: 3/5 factors with data (expansion focus)","Fort Worth","TX","6008.0","127594968.0","68","","100.0","","","Children's Lighthouse operates 78 locations in childcare (NAICS 6244) with $128M revenue - excellent multi-site fit (20+ locations = 90-100 points). Education/childcare aligns with OpenWorks' vertical expertise. However, the 6,008 employee count relative to 78 locations suggests potential franchise model with decentralized operations, which would be a significant concern. Research failure prevents validation.","High Priority","low","98.5","50.0","50.0","35.0","20","False",""
"895168581","Parent/Child Incorporated","62441003","6244","False","Prospect","83.8","66.9","73.7","Prospect (ICP-based): 4/4 factors with data","San Antonio","TX","1100.0","74282062.0","61","38.9","99.2","100.0","75.0","Parent/Child Inc operates 6 locations with $74M revenue, placing them just above the marginal multi-site threshold. Stable/consistent operations suggest no immediate growth catalyst. Web research failure means no validation of centralized facilities management or outsourcing readiness.","Medium Priority","low","","","","","21","False",""
"409315659","Think Together","62441003","6244","False","Prospect","83.8","66.7","73.5","Prospect (ICP-based): 4/4 factors with data","Santa Ana","CA","123.0","71440318.0","58","46.1","98.6","100.0","75.0","Think Together operates 9 locations in education/childcare (NAICS 6244), which aligns with OpenWorks' education vertical. However, web research failed completely, preventing validation of centralized operations, growth signals, or outsourcing readiness. The 9-location count falls in the 'good' range (5-9 locations = 60-74 points baseline), but lack of operational intelligence limits confidence.","Medium Priority","low","","","","","22","False",""
"426049607","ABC Care, Inc","62441003","6244","False","Prospect","83.8","65.8","73.0","Prospect (ICP-based): 4/4 factors with data","Finksburg","MD","345.0","16079441.0","62","48.0","76.3","100.0","75.0","ABC Care operates 10 locations in childcare (NAICS 6244), hitting the 'good' multi-site threshold. $16M revenue with 345 employees shows operational scale, but web research failure prevents validation of centralized operations or outsourcing readiness. Growing indicator is positive but unverified.","Medium Priority","medium","","","","","23","False",""
"450007497","Encompass Early Education and Care, Inc","62441003","6244","False","Prospect","83.8","65.3","72.7","Prospect (ICP-based): 4/4 factors with data","Green Bay","WI","1842.0","60141237.0","60","35.8","96.0","100.0","75.0","Encompass operates 5 locations with $60M revenue and shows high growth, which is positive for expansion-driven vendor needs. However, limited location count reduces multi-site consolidation value. Web research failure prevents validation of centralized operations or facilities leadership.","Medium Priority","low","","","","","24","False",""
"645331208","Federation Early Learning Services","62441003","6244","False","Prospect","83.8","64.1","72.0","Prospect (ICP-based): 4/4 factors with data","Philadelphia","PA","775.0","53643557.0","58","35.8","94.3","100.0","75.0","Federation Early Learning Services has only 5 locations with $54M revenue, placing them at the lower threshold for multi-site consolidation value. Stable operations (not growing) reduces urgency. Web research failure means no validation of centralized operations or outsourcing readiness.","Medium Priority","low","","","","","25","False",""
"877727800","Thrivalaska","62441003","6244","False","Prospect","83.8","63.0","71.3","Prospect (ICP-based): 4/4 factors with data","Fairbanks","AK","4207.0","76284285.0","52","41.6","99.6","100.0","75.0","Thrivalaska operates 7 childcare locations in Alaska with $76M revenue, fitting the education vertical. However, web research failed completely, preventing validation of centralized operations, growth signals, or outsourcing readiness. The Alaska location may present service coverage challenges.","Medium Priority","low","","","","","26","False",""
"478358591","Critchlow Adkins Children's Centers","62441003","6244","False","Prospect","83.8","62.7","71.1","Prospect (ICP-based): 4/4 factors with data","Easton","MD","1827.0","116262109.0","55","32.2","100.0","100.0","75.0","Growing childcare chain with 4 locations, strong revenue and 1,800+ employees shows good facility potential.","Medium Priority","low","","","","","27","False",""
"44575355","Wee Watch Enriched Home Child Care","62441003","6244","False","Prospect","83.8","62.1","70.8","Prospect (ICP-based): 4/4 factors with data","Unionville","ON","3902.0","117423956.0","42","61.8","100.0","100.0","75.0","Wee Watch operates 21 home-based childcare locations with $117M revenue, meeting multi-site threshold. However, NAICS 62441003 (childcare services) is outside OpenWorks' core verticals and the franchise/home-based model suggests decentralized operations rather than centralized facility management. Web research failed to validate operational sophistication or outsourcing readiness.","Low Priority","low","","","","","28","False",""
"628311730","Quality Child Care LLC","62441003","6244","False","Prospect","83.8","60.9","70.1","Prospect (ICP-based): 4/4 factors with data","Little Rock","AR","81.0","38664223.0","52","38.9","89.4","100.0","75.0","Quality Child Care operates 6 locations in childcare (NAICS 6244), which aligns with Education vertical. However, web research failed completely, preventing validation of centralized operations, growth signals, or outsourcing readiness. Multi-site count is marginal (5-9 range).","Medium Priority","low","","","","","29","False",""
"697983278","Stratford School","62441003","6244","False","Prospect","83.8","60.4","69.8","Prospect (ICP-based): 4/4 factors with data","Saratoga","CA","2349.0","88328002.0","35","70.5","100.0","100.0","75.0","34 locations and good size but declining operations is a red flag for new contracts.","Low Priority","low","","","","","30","False",""
"423577784","Kid Academy Learning Center","62441003","6244","False","Prospect","83.8","58.3","68.5","Prospect (ICP-based): 3/4 factors with data","Williamstown","NJ","271.0","49882703.0","50","27.7","93.2","100.0","75.0","Growing childcare center with 4 locations, $50M revenue, and 271 employees - decent fit with growth trajectory.","Medium Priority","low","","","","","31","False",""
"853982023","Bright Horizons Family Solutions Inc","62441003","6244","True","Customer Expansion","83.8","54.8","66.4","Customer: 4/5 factors with data (expansion focus)","Newton","MA","32050.0","2686013000.0","78","","100.0","","","Bright Horizons operates 530 childcare/early education locations with $2.7B revenue, making them an excellent multi-site fit. NAICS 6244 (childcare) aligns with Education vertical requiring CDC/state compliance protocols and safe cleaning chemicals. However, web research failed to confirm centralized operations or switching signals.","High Priority","medium","20.0","96.2","50.0","32.0","32","False",""
"47666680","All About Kids","62441003","6244","False","Prospect","83.8","52.9","65.3","Prospect (ICP-based): 4/4 factors with data","North York","ON","1272.0","70917012.0","40","22.0","98.5","100.0","75.0","Childcare services with 3 locations and large staff (1,272), but below location threshold.","Medium Priority","low","","","","","33","False",""
"248874240","Small Hands Big Dreams Learning Centers","62441003","6244","False","Prospect","83.8","52.4","65.0","Prospect (ICP-based): 4/4 factors with data","Chagrin Falls","OH","88.0","33447980.0","40","27.7","87.2","100.0","75.0","3 childcare locations with $33M revenue but only 88 employees, modest facility services needs.","Low Priority","low","","","","","34","False",""
"173386368","Harmonium, Inc","62441003","6244","False","Prospect","83.8","52.1","64.8","Prospect (ICP-based): 4/4 factors with data","San Diego","CA","300.0","5400000.0","42","41.6","60.1","100.0","75.0","Harmonium operates only 7 locations (marginal multi-site fit) with $5.4M revenue (small operation). Education vertical fits, but small scale and stable operations suggest limited vendor consolidation needs. Web research failed to identify any growth momentum, centralized operations, or switching signals. Low revenue indicates limited budget for professional facility services.","Low Priority","low","","","","","35","False",""
"418367918","Horizons For Homeless Children","62441003","6244","False","Prospect","83.8","51.5","64.4","Prospect (ICP-based): 4/4 factors with data","Boston","MA","342.0","91902526.0","40","13.9","100.0","100.0","75.0","Non-profit childcare with single location and decent size, limited multi-site facility opportunity.","Low Priority","low","","","","","36","False",""
"862209913","ABC Child Care Centers","62441003","6244","False","Prospect","83.8","51.4","64.4","Prospect (ICP-based): 4/4 factors with data","Temecula","CA","1013.0","72855345.0","40","13.9","98.9","100.0","75.0","Single location childcare center with 1,000+ employees suggests large facility but no multi-site opportunity.","Low Priority","low","","","","","37","False",""
"854104528","Back Up Care","62441003","6244","False","Prospect","83.8","50.6","63.9","Prospect (ICP-based): 4/4 factors with data","Waltham","MA","586.0","93826250.0","35","22.0","100.0","100.0","75.0","Backup childcare with 2 locations and decent revenue, but limited physical footprint.","Low Priority","low","","","","","38","False",""
"404331092","Stone Soup Child Care Programs","62441003","6244","False","Prospect","83.8","50.2","63.6","Prospect (ICP-based): 4/4 factors with data","Encino","CA","360.0","39267578.0","35","27.7","89.6","100.0","75.0","3 locations with moderate revenue and employee count, childcare sector but limited multi-location presence.","Low Priority","low","","","","","39","False",""
"617113469","Kidville","62441003","6244","False","Prospect","83.8","49.6","63.3","Prospect (ICP-based): 4/4 factors with data","New York","NY","97.0","49243613.0","35","22.0","93.0","100.0","75.0","Childcare facility with only 2 locations and small employee count, limited facility services needs.","Low Priority","low","","","","","40","False",""
"61642401","Firefly","62441003","6244","False","Prospect","83.8","49.0","62.9","Prospect (ICP-based): 4/4 factors with data","Kenora","ON","26.0","55696581.0","40","13.9","94.9","82.4","75.0","Child care services with only 2 locations and 26 employees, limited facility services needs.","Low Priority","low","","","","","41","False",""
"417395325","Center For Child Protection","62441003","6244","False","Prospect","83.8","48.5","62.6","Prospect (ICP-based): 4/4 factors with data","Austin","TX","811.0","61765091.0","35","13.9","96.4","100.0","75.0","Single location with high employee count suggests large facility, but no multi-location needs.","Low Priority","low","","","","","42","False",""
"246940019","Dreamland Learning Centers","62441003","6244","False","Prospect","83.8","47.9","62.3","Prospect (ICP-based): 4/4 factors with data","West Warwick","RI","26.0","51370839.0","35","22.0","93.7","82.4","75.0","2 childcare locations with only 26 employees despite $51M revenue, limited opportunity.","Low Priority","low","","","","","43","False",""
"27879980","Panda Child Development Centres Inc","62441003","6244","False","Prospect","83.8","46.5","61.4","Prospect (ICP-based): 4/4 factors with data","Calgary","AB","771.0","38093151.0","30","22.0","89.2","100.0","75.0","2 locations with high employee-to-location ratio, childcare sector but limited footprint.","Low Priority","low","","","","","44","False",""
"742245524","Building Kidz Worldwide, LLC","62441003","6244","True","Customer Expansion","83.8","45.5","60.8","Customer: 1/5 factors with data (expansion focus)","Foster City","CA","423.0","13435830.0","15","","5.0","","","Building Kidz is a franchise system with 45 locations, but each is independently owned/operated by franchisees who make their own vendor decisions. This decentralized model is fundamentally incompatible with OpenWorks' multi-site consolidation services, which require centralized facilities decision-making.","Poor Fit","high","50.0","50.0","50.0","50.0","45","False",""
"644443442","Lightbridge Franchise Company, LLC","62441003","6244","True","Customer Expansion","83.8","45.5","60.8","Customer: 1/5 factors with data (expansion focus)","Iselin","NJ","2604.0","78021935.0","70","","5.0","","","Lightbridge Academy operates 83 locations (excellent multi-site fit) with $78M revenue and growing operations. Education vertical aligns well with OpenWorks' compliance capabilities. Franchise model (indicated by 'Franchise Company, LLC' in name) suggests potential decentralized purchasing challenges. No web research validation of centralized operations.","Medium Priority","medium","50.0","50.0","50.0","50.0","46","False",""
"892819905","Sitters Unlimited, Inc","62441003","6244","False","Prospect","83.8","43.7","59.7","Prospect (ICP-based): 4/4 factors with data","","","67.0","67545431.0","25","13.9","97.8","100.0","75.0","Single location childcare service with minimal employee count, very limited facility needs.","Poor Fit","low","","","","","47","False",""
"561270216","Bright Ideas Enrichment Center","62441003","6244","False","Prospect","83.8","39.5","57.2","Prospect (ICP-based): 4/4 factors with data","Memphis","TN","100.0","32158612.0","20","13.9","86.6","100.0","75.0","Single location with declining operations, no multi-location facility needs.","Poor Fit","low","","","","","48","False",""
"424841621","Latchkey Child Services, Inc","62441004","6244","False","Prospect","83.8","61.9","70.7","Prospect (ICP-based): 4/4 factors with data","Oklahoma City","OK","125.0","58155015.0","52","38.9","95.5","100.0","75.0","Child care services (NAICS 6244) with 6 locations and $58M revenue shows decent multi-site presence. However, complete research failure prevents validation of centralized operations, outsourcing readiness, or compliance focus. Industry has regulatory burden (state licensing) which is positive, but lack of web intelligence creates uncertainty.","Medium Priority","low","","","","","1","False",""
"402003067","The Learning Experience Corp","62441006","6244","False","Prospect","83.8","84.2","84.0","Prospect (ICP-based): 4/4 factors with data","Deerfield Beach","FL","631.0","61305002.0","72","100.0","96.3","100.0","75.0","Strong multi-site footprint (432 locations) with aggressive expansion and new PE ownership creating vendor consolidation opportunity, but franchise-heavy model (386 franchise vs 31 corporate) limits centralized purchasing control despite corporate support infrastructure.","High Priority","medium","","","","","1","False",""
"472359694","Goddard Systems, Inc","62441006","6244","False","Prospect","83.8","82.8","83.2","Prospect (ICP-based): 4/4 factors with data","King of Prussia","PA","4796.0","136522963.0","68","100.0","100.0","100.0","75.0","Goddard Systems operates 690 locations (excellent multi-site fit) with $136M revenue and growing status. However, this is a FRANCHISE MODEL for childcare centers - each location is independently owned/operated, meaning decentralized purchasing. Corporate likely doesn't control facility services procurement at franchise level.","Low Priority","medium","","","","","2","False",""
"434098590","Little Sunshine Enterprises, Inc","62441006","6244","False","Prospect","83.8","80.9","82.1","Prospect (ICP-based): 4/4 factors with data","Springfield","MO","3849.0","57115265.0","78","69.3","95.2","100.0","75.0","Little Sunshine Enterprises operates 31 childcare locations (NAICS 6244) with $57M revenue and 3,849 employees - strong multi-site fit. Childcare facilities face regulatory compliance burdens (state licensing, health inspections) and parent perception pressures. Scale suggests potential for centralized operations, though web research couldn't confirm.","High Priority","medium","","","","","3","False",""
"403665859","Ivybrook Academy","62441006","6244","False","Prospect","83.8","81.0","82.1","Prospect (ICP-based): 4/4 factors with data","Waxhaw","NC","227.0","54344327.0","78","70.5","94.5","100.0","75.0","Ivybrook Academy operates 33 locations (excellent multi-site fit) in childcare education (NAICS 6244), which aligns with Education vertical pain points around compliance and parent perception. $54M revenue with only 227 employees suggests franchise/decentralized model, which is a concern, but strong location count drives score.","High Priority","medium","","","","","4","False",""
"989258223","Kidango Inc","62441006","6244","False","Prospect","83.8","79.5","81.2","Prospect (ICP-based): 4/4 factors with data","Fremont","CA","500.0","55323838.0","72","77.8","94.8","100.0","75.0","Strong multi-site presence with 48 locations in child care (NAICS 6244) - excellent consolidation opportunity. $55M revenue with 500 employees suggests operational scale. California location may indicate higher compliance standards and willingness to invest in professional services. Scale warrants centralized facilities management.","High Priority","medium","","","","","5","False",""
"426104915","Learning Care Group Inc","62441006","6244","True","Customer Expansion","83.8","78.7","80.7","Customer: 4/5 factors with data (expansion focus)","Novi","MI","17000.0","204913000.0","88","","100.0","","","Exceptional multi-site fit with 1,183 locations nationwide and $205M revenue - exactly OpenWorks' sweet spot for consolidation. Child care industry has strong compliance/licensing requirements. Scale strongly suggests centralized operations despite research failure. Size and footprint indicate sophisticated vendor management needs.","High Priority","medium","99.1","82.8","50.0","55.0","6","False",""
"642115497","Children's Learning Adventure USA LLC","62441006","6244","False","Prospect","83.8","78.4","80.6","Prospect (ICP-based): 4/4 factors with data","Scottsdale","AZ","5583.0","111912417.0","72","68.0","100.0","100.0","75.0","Children's Learning Adventure operates 29 locations with $112M revenue - strong multi-site fit (20+ locations = 90-100 points). $100M+ revenue indicates operational sophistication. NAICS 6244 (childcare) is education-adjacent. However, web research failure prevents confirmation of centralized operations, and 'Current/Consistent' growth indicator suggests no immediate expansion momentum.","High Priority","medium","","","","","7","False",""
"713160370","Educare Schools","62441006","6244","False","Prospect","83.8","75.5","78.8","Prospect (ICP-based): 4/4 factors with data","Chicago","IL","6526.0","19051533.0","73","67.3","78.8","100.0","75.0","Educare Schools operates 28 locations (excellent multi-site fit) in childcare/education with 6,526 employees and $19M revenue. The high employee count relative to revenue suggests labor-intensive operations, which could indicate in-house cleaning preference. However, web research failed completely, providing no visibility into actual operational model or outsourcing readiness.","Medium Priority","medium","","","","","8","False",""
"263556953","Little Sprouts LLC","62441006","6244","False","Prospect","83.8","73.6","77.7","Prospect (ICP-based): 4/4 factors with data","Lawrence","MA","2684.0","314092978.0","68","54.2","100.0","100.0","75.0","Little Sprouts operates 14 childcare locations with $314M revenue and 2,684 employees, indicating strong operational scale in Education vertical (NAICS 6244). Growing operations signal expansion momentum. However, web research failed to confirm centralized operations, vendor consolidation needs, or compliance-driven cleaning requirements typical of multi-site childcare operators.","Medium Priority","medium","","","","","9","False",""
"593762461","Cadence Education, LLC","62441006","6244","True","Customer Expansion","83.8","72.5","77.0","Customer: 4/5 factors with data (expansion focus)","Scottsdale","AZ","3000.0","83046503.0","82","","100.0","","","Cadence Education operates 258 childcare/preschool locations with 3,000 employees - excellent multi-site fit (20+ locations = 90-100 baseline). Scale suggests centralized operations likely exist. NAICS 62441006 (preschool centers) fits education vertical with state licensing/audit compliance burden. Revenue seems low for 258 locations ($83M), but employee count validates operational scale.","High Priority","medium","84.4","97.8","50.0","18.0","10","False",""
"105470520","KCAA Preschools Of Hawaii","62441006","6244","False","Prospect","83.8","65.5","72.8","Prospect (ICP-based): 4/4 factors with data","Honolulu","HI","6225.0","108445093.0","58","38.9","100.0","100.0","75.0","KCAA Preschools operates 6 Hawaii locations with $108M revenue and 6,225 employees (employee count appears inflated). Education vertical (NAICS 6244) aligns with OpenWorks services. However, 6 locations is marginal for consolidation, Hawaii geography creates service delivery challenges (island-based, limited provider network), and web research provided no operational intelligence on centralized procurement or vendor pain.","Low Priority","low","","","","","11","False",""
"811621192","Play & Learn Center","62441006","6244","False","Prospect","83.8","64.8","72.4","Prospect (ICP-based): 4/4 factors with data","Fort Washington","PA","204.0","55844034.0","58","38.9","94.9","100.0","75.0","Play & Learn Center operates 6 childcare locations with $56M revenue, fitting the 5-9 location tier (60-74 points baseline). However, complete web research failure prevents validation of centralized operations, growth momentum, or outsourcing readiness. NAICS 6244 (childcare) is education-adjacent but not a core vertical.","Medium Priority","low","","","","","12","False",""
"474078086","Primrose School Franchising SPE, LLC","62441006","6244","False","Prospect","83.8","61.2","70.2","Prospect (ICP-based): 4/4 factors with data","Atlanta","GA","4010.0","98709732.0","25","100.0","100.0","100.0","75.0","Despite having 570 locations and strong growth momentum, the 100% franchise model is a fundamental mismatch for OpenWorks' multi-site consolidation approach. Each school is independently owned, requiring individual sales to 500+ franchise owners rather than centralized procurement.","Poor Fit","high","","","","","13","False",""
"898922828","Plaza De La Raza Child Development Services, Inc","62441006","6244","False","Prospect","83.8","60.7","69.9","Prospect (ICP-based): 4/4 factors with data","La Puente","CA","4029.0","47566173.0","45","52.8","92.5","100.0","75.0","Strong 13 locations with large employee base, but declining operations and childcare has specialized needs.","Medium Priority","low","","","","","14","False",""
"888375813","Montessori Learning Center","62441006","6244","False","Prospect","83.8","60.4","69.8","Prospect (ICP-based): 4/4 factors with data","Englewood","NJ","558.0","42933763.0","55","27.7","91.0","100.0","75.0","Childcare center with 4 locations, $43M revenue, and 558 employees shows decent facility services potential.","Medium Priority","low","","","","","15","False",""
"458014073","Foundation For Early Childhood Education","62441006","6244","False","Prospect","83.8","60.0","69.5","Prospect (ICP-based): 4/4 factors with data","Pasadena","CA","4836.0","76574406.0","45","43.9","99.6","100.0","75.0","8 locations with 4,836 employees shows scale, but declining operations and childcare industry is concerning.","Medium Priority","low","","","","","16","False",""
"774139978","Sunshine Children's Learning Center, LLC","62441006","6244","False","Prospect","83.8","54.2","66.0","Prospect (ICP-based): 4/4 factors with data","Tampa","FL","618.0","41165702.0","45","22.0","90.3","100.0","75.0","Childcare center with 2 locations but 618 employees suggests larger facilities with moderate cleaning needs.","Medium Priority","low","","","","","17","False",""
"212833958","The Florida Center For Early Childhood","62441006","6244","False","Prospect","83.8","54.0","65.9","Prospect (ICP-based): 4/4 factors with data","Sarasota","FL","393.0","99519473.0","45","13.9","100.0","100.0","75.0","Early childhood center with $100M revenue and 393 employees but only 2 locations limits potential.","Low Priority","low","","","","","18","False",""
"679240275","Bean Tree Learning","62441006","6244","False","Prospect","83.8","53.3","65.5","Prospect (ICP-based): 4/4 factors with data","Ashburn","VA","2158.0","55787795.0","45","13.9","94.9","100.0","75.0","Single childcare location but 2,158 employees and $55M revenue suggests large facility with cleaning needs.","Medium Priority","low","","","","","19","False",""
"609186259","Gardner School","62441006","6244","True","Customer Expansion","83.8","49.9","63.5","Customer: 4/5 factors with data (expansion focus)","Franklin","TN","39.0","52466306.0","35","","55.0","","","Childcare with 4 locations and decent revenue but only 39 employees; very small facilities.","Low Priority","low","20.0","92.6","50.0","35.0","20","False",""
"453627457","Minnieland Academy","62441006","6244","True","Customer Expansion","83.8","45.5","60.8","Customer: 1/5 factors with data (expansion focus)","Woodbridge","VA","1300.0","187156947.0","72","","5.0","","","Minnieland Academy has 53 locations across childcare/education vertical with $187M revenue, representing strong multi-site consolidation opportunity. Education compliance requirements (state licensing, parent perception) create need for professional cleaning. Web research failure limits visibility into operations structure.","High Priority","medium","50.0","50.0","50.0","50.0","21","False",""
"857389068","A Child's Place, Inc","62441006","6244","False","Prospect","83.8","39.3","57.1","Prospect (ICP-based): 4/4 factors with data","Burke","VA","9.0","21041916.0","30","13.9","80.3","57.6","75.0","Single childcare location with only 9 employees despite $21M revenue, minimal facility needs.","Low Priority","low","","","","","22","False",""
"369783600","Kids' Corps, Inc","62441008","6244","False","Prospect","83.8","45.7","60.9","Prospect (ICP-based): 4/4 factors with data","Anchorage","AK","75.0","25941109.0","30","22.0","83.4","100.0","75.0","Childcare with only 2 locations and small size, limited facility services opportunity.","Low Priority","low","","","","","1","False",""
"562732321","Pinal-Gila Community Child Services Inc","62441008","6244","False","Prospect","83.8","44.3","60.1","Prospect (ICP-based): 4/4 factors with data","Casa Grande","AZ","121.0","42636753.0","25","22.0","90.9","100.0","75.0","Only 2 locations with moderate revenue, insufficient scale for comprehensive facility services.","Poor Fit","low","","","","","2","False",""
"542271754","San Diego Theatres","71111007","7111","False","Prospect","34.8","60.3","50.1","Prospect (ICP-based): 4/4 factors with data","San Diego","CA","496.0","103761946.0","52","27.7","100.0","100.0","75.0","Theatre venues with 3 locations and strong revenue, moderate facility services potential.","Medium Priority","low","","","","","1","False",""
"226806107","Cenero, LLC","71119007","7111","False","Prospect","34.8","61.3","50.7","Prospect (ICP-based): 4/4 factors with data","Malvern","PA","2474.0","71204045.0","48","43.9","98.5","100.0","75.0","Cenero operates 8 locations (good multi-site fit) with 2,474 employees, but NAICS 7111 (performing arts/entertainment) is non-core. High employee-to-revenue ratio ($28K/employee) suggests labor-intensive operations, but web research failed to validate any outsourcing readiness, centralized operations, or growth signals. Limited data makes scoring difficult.","Low Priority","low","","","","","1","False",""
"551873573","Rio Entertainment Inc","71119007","7111","False","Prospect","34.8","49.1","43.4","Prospect (ICP-based): 4/4 factors with data","Beeville","TX","161.0","24078081.0","35","27.7","82.3","100.0","75.0","Entertainment venue with 3 locations and 161 employees, limited facility services potential.","Low Priority","low","","","","","2","False",""
"1332527","Chicago Cubs","71121103","7112","False","Prospect","54.7","60.6","58.2","Prospect (ICP-based): 4/4 factors with data","Chicago","IL","120.0","33332657.0","52","38.9","87.2","100.0","75.0","Chicago Cubs has only 6 locations (below ideal multi-site threshold) and sports venue operations are highly specialized with unique cleaning requirements. Wrigley Field and training facilities likely have established in-house or specialized vendor relationships. No web signals of vendor consolidation needs or centralized procurement changes.","Medium Priority","low","","","","","1","False",""
"415354300","Boston Red Sox Baseball Club","71121103","7112","False","Prospect","54.7","57.1","56.1","Prospect (ICP-based): 4/4 factors with data","Boston","MA","35.0","25183385.0","55","22.0","83.0","89.6","75.0","Major sports franchise with 2 locations has premium facility needs but limited location count.","Medium Priority","low","","","","","2","False",""
"357820760","Atlanta Hawks Corporate Office","71121105","7112","False","Prospect","54.7","50.8","52.4","Prospect (ICP-based): 4/4 factors with data","Atlanta","GA","64.0","33606037.0","35","32.2","87.3","100.0","75.0","Professional sports team with 4 locations but small employee count and specialized facility needs.","Low Priority","low","","","","","1","False",""
"431881534","Autobahn Indoor Speedway LLC","71121203","7112","False","Prospect","54.7","67.8","62.6","Prospect (ICP-based): 4/4 factors with data","Tampa","FL","56.0","39331881.0","62","48.0","89.7","100.0","75.0","Autobahn Indoor Speedway has 10 locations (good multi-site fit, 75-89 points range) with decent revenue ($39M). Indoor entertainment venues require frequent cleaning due to high traffic, food service, and safety standards. However, the entertainment/recreation vertical is non-core, and without web research validation, cannot confirm centralized operations vs. franchise/decentralized model.","Medium Priority","medium","","","","","1","False",""
"575508106","HITS, LLC","71131004","7113","False","Prospect","56.5","58.7","57.8","Prospect (ICP-based): 4/4 factors with data","Kingston","NY","1135.0","22544110.0","48","43.9","81.3","100.0","75.0","HITS LLC (horse shows, NAICS 71131004) has only 8 locations (good but not great multi-site fit) and is not a core OpenWorks vertical. Unusual ratio of 1,135 employees to $22.5M revenue and 8 locations suggests seasonal/event-based workforce, not typical facilities operations. Web research failed completely.","Low Priority","low","","","","","1","False",""
